Id,country_name,Latitude,Longitude
11986,Spain,39.999998287,-3.99999861
12605,Spain,39.999998287,-3.99999861
171,Spain,39.999998287,-3.99999861
34148,Spain,39.999998287,-3.99999861
1050,Spain,39.999998287,-3.99999861
150,Spain,39.999998287,-3.99999861
621,Spain,39.999998287,-3.99999861
1084,Spain,39.999998287,-3.99999861
3368,Spain,39.999998287,-3.99999861
3709,Spain,39.999998287,-3.99999861
897,Spain,39.999998287,-3.99999861
681,Spain,39.999998287,-3.99999861
1049,Spain,39.999998287,-3.99999861
714,Spain,39.999998287,-3.99999861
13,Spain,39.999998287,-3.99999861
940,Spain,39.999998287,-3.99999861
472,Spain,39.999998287,-3.99999861
131,Spain,39.999998287,-3.99999861
16795,Spain,39.999998287,-3.99999861
1533,Spain,39.999998287,-3.99999861
368,Spain,39.999998287,-3.99999861
367,Spain,39.999998287,-3.99999861
418,Spain,39.999998287,-3.99999861
2448,Spain,39.999998287,-3.99999861
2464,Spain,39.999998287,-3.99999861
38456,Spain,39.999998287,-3.99999861
18687,Spain,39.999998287,-3.99999861
10773,Spain,39.999998287,-3.99999861
11972,Spain,39.999998287,-3.99999861
11259,Spain,39.999998287,-3.99999861
30481,Spain,39.999998287,-3.99999861
33600,Spain,39.999998287,-3.99999861
12567,Spain,39.999998287,-3.99999861
9477,Spain,39.999998287,-3.99999861
29791,Spain,39.999998287,-3.99999861
6638,Spain,39.999998287,-3.99999861
13225,Spain,39.999998287,-3.99999861
6182,Spain,39.999998287,-3.99999861
11516,Spain,39.999998287,-3.99999861
26007,Spain,39.999998287,-3.99999861
16196,Spain,39.999998287,-3.99999861
331,Spain,39.999998287,-3.99999861
11422,Spain,39.999998287,-3.99999861
2296,Spain,39.999998287,-3.99999861
7971,Spain,39.999998287,-3.99999861
5648,Spain,39.999998287,-3.99999861
33593,Spain,39.999998287,-3.99999861
237,Spain,39.999998287,-3.99999861
3302,Spain,39.999998287,-3.99999861
5358,Spain,39.999998287,-3.99999861
6688,Spain,39.999998287,-3.99999861
26132,Spain,39.999998287,-3.99999861
366,Spain,39.999998287,-3.99999861
13222,Spain,39.999998287,-3.99999861
1532,Spain,39.999998287,-3.99999861
142,Spain,39.999998287,-3.99999861
993,Spain,39.999998287,-3.99999861
4032,Spain,39.999998287,-3.99999861
11000,Spain,39.999998287,-3.99999861
2497,Spain,39.999998287,-3.99999861
12321,Spain,39.999998287,-3.99999861
11596,Spain,39.999998287,-3.99999861
1244,Spain,39.999998287,-3.99999861
1531,Spain,39.999998287,-3.99999861
648,Spain,39.999998287,-3.99999861
1108,Spain,39.999998287,-3.99999861
2929,Spain,39.999998287,-3.99999861
29733,Spain,39.999998287,-3.99999861
13702,Spain,39.999998287,-3.99999861
8510,Spain,39.999998287,-3.99999861
6767,Spain,39.999998287,-3.99999861
30696,Spain,39.999998287,-3.99999861
47880,Spain,39.999998287,-3.99999861
16122,Spain,39.999998287,-3.99999861
12405,Spain,39.999998287,-3.99999861
47421,Spain,39.999998287,-3.99999861
16486,Spain,39.999998287,-3.99999861
3708,Spain,39.999998287,-3.99999861
13240,Spain,39.999998287,-3.99999861
11590,Spain,39.999998287,-3.99999861
36060,Spain,39.999998287,-3.99999861
630,Spain,39.999998287,-3.99999861
18691,Spain,39.999998287,-3.99999861
1176,Spain,39.999998287,-3.99999861
16576,Spain,39.999998287,-3.99999861
7078,Spain,39.999998287,-3.99999861
16575,Spain,39.999998287,-3.99999861
19926,Spain,39.999998287,-3.99999861
9899,Spain,39.999998287,-3.99999861
18690,Spain,39.999998287,-3.99999861
21568,Spain,39.999998287,-3.99999861
25377,Spain,39.999998287,-3.99999861
29271,Spain,39.999998287,-3.99999861
2855,Spain,39.999998287,-3.99999861
12331,Spain,39.999998287,-3.99999861
1536,Spain,39.999998287,-3.99999861
40977,Spain,39.999998287,-3.99999861
11615,Spain,39.999998287,-3.99999861
5650,Spain,39.999998287,-3.99999861
16596,Spain,39.999998287,-3.99999861
11602,Spain,39.999998287,-3.99999861
24420,Spain,39.999998287,-3.99999861
37064,Spain,39.999998287,-3.99999861
4542,Spain,39.999998287,-3.99999861
8733,Spain,39.999998287,-3.99999861
13227,Spain,39.999998287,-3.99999861
3386,Greece,38.999998025,21.999999205
3385,Greece,38.999998025,21.999999205
3308,Greece,38.999998025,21.999999205
1837,Greece,38.999998025,21.999999205
9415,Greece,38.999998025,21.999999205
4602,Greece,38.999998025,21.999999205
441,Greece,38.999998025,21.999999205
5220,Greece,38.999998025,21.999999205
9083,Greece,38.999998025,21.999999205
37276,Greece,38.999998025,21.999999205
3062,Greece,38.999998025,21.999999205
7646,Greece,38.999998025,21.999999205
3999,Greece,38.999998025,21.999999205
4585,Greece,38.999998025,21.999999205
3985,Greece,38.999998025,21.999999205
3993,Greece,38.999998025,21.999999205
4603,Greece,38.999998025,21.999999205
5219,Greece,38.999998025,21.999999205
19164,Italy,42.833329363,12.833327136
5587,Italy,42.833329363,12.833327136
18950,Italy,42.833329363,12.833327136
1627,Italy,42.833329363,12.833327136
4171,Italy,42.833329363,12.833327136
704,Italy,42.833329363,12.833327136
33734,Italy,42.833329363,12.833327136
32013,Italy,42.833329363,12.833327136
10670,Italy,42.833329363,12.833327136
4031,Italy,42.833329363,12.833327136
31255,Italy,42.833329363,12.833327136
1104,Italy,42.833329363,12.833327136
4085,Italy,42.833329363,12.833327136
4558,Italy,42.833329363,12.833327136
4106,Italy,42.833329363,12.833327136
4097,Italy,42.833329363,12.833327136
1005,Italy,42.833329363,12.833327136
22330,Italy,42.833329363,12.833327136
144,Croatia,45.166669308,15.499997502
11194,Croatia,45.166669308,15.499997502
5107,Croatia,45.166669308,15.499997502
447,Croatia,45.166669308,15.499997502
999,Croatia,45.166669308,15.499997502
2362,Croatia,45.166669308,15.499997502
327,Croatia,45.166669308,15.499997502
420,Croatia,45.166669308,15.499997502
419,Croatia,45.166669308,15.499997502
918,Croatia,45.166669308,15.499997502
9074,Croatia,45.166669308,15.499997502
314,Croatia,45.166669308,15.499997502
12109,Croatia,45.166669308,15.499997502
2566,Croatia,45.166669308,15.499997502
552,Croatia,45.166669308,15.499997502
11148,Croatia,45.166669308,15.499997502
25029,Croatia,45.166669308,15.499997502
11083,Croatia,45.166669308,15.499997502
24575,Croatia,45.166669308,15.499997502
44796,Croatia,45.166669308,15.499997502
223,Croatia,45.166669308,15.499997502
485,Croatia,45.166669308,15.499997502
23253,Slovenia,46.249997675,15.166667081
790,Slovenia,46.249997675,15.166667081
12908,Slovenia,46.249997675,15.166667081
789,Slovenia,46.249997675,15.166667081
710,Slovenia,46.249997675,15.166667081
6248,Slovenia,46.249997675,15.166667081
4772,Slovenia,46.249997675,15.166667081
17136,Slovenia,46.249997675,15.166667081
433,Slovenia,46.249997675,15.166667081
5862,Slovenia,46.249997675,15.166667081
3812,Slovenia,46.249997675,15.166667081
2476,Slovenia,46.249997675,15.166667081
17572,Slovenia,46.249997675,15.166667081
11033,Slovenia,46.249997675,15.166667081
21415,Slovenia,46.249997675,15.166667081
21460,Slovenia,46.249997675,15.166667081
24939,Slovenia,46.249997675,15.166667081
22243,Slovenia,46.249997675,15.166667081
27325,Slovenia,46.249997675,15.166667081
17836,Slovenia,46.249997675,15.166667081
902,Serbia,44.818917666,20.459979363
7567,Serbia,44.818917666,20.459979363
33328,Serbia,44.818917666,20.459979363
448,Serbia,44.818917666,20.459979363
669,Serbia,44.818917666,20.459979363
159,Serbia,44.818917666,20.459979363
2209,Serbia,44.818917666,20.459979363
53,Serbia,44.818917666,20.459979363
4633,Serbia,44.818917666,20.459979363
15276,Serbia,44.818917666,20.459979363
4634,Serbia,44.818917666,20.459979363
12132,Serbia,44.818917666,20.459979363
12135,Serbia,44.818917666,20.459979363
6622,Serbia,44.818917666,20.459979363
8819,Serbia,44.818917666,20.459979363
6621,Serbia,44.818917666,20.459979363
10319,Serbia,44.818917666,20.459979363
12931,Serbia,44.818917666,20.459979363
9060,Serbia,44.818917666,20.459979363
12514,Serbia,44.818917666,20.459979363
27005,Serbia,44.818917666,20.459979363
788,Serbia,44.818917666,20.459979363
11066,Serbia,44.818917666,20.459979363
19488,Serbia,44.818917666,20.459979363
11044,Serbia,44.818917666,20.459979363
11043,Serbia,44.818917666,20.459979363
4650,Serbia,44.818917666,20.459979363
3521,Serbia,44.818917666,20.459979363
3069,Serbia,44.818917666,20.459979363
4645,Serbia,44.818917666,20.459979363
9937,Serbia,44.818917666,20.459979363
6620,Serbia,44.818917666,20.459979363
4083,Italy,42.833329363,12.833327136
2921,Italy,42.833329363,12.833327136
26789,Italy,42.833329363,12.833327136
2655,Italy,42.833329363,12.833327136
332,Italy,42.833329363,12.833327136
22045,Italy,42.833329363,12.833327136
1429,Italy,42.833329363,12.833327136
839,Italy,42.833329363,12.833327136
20519,Italy,42.833329363,12.833327136
408,Italy,42.833329363,12.833327136
1210,Italy,42.833329363,12.833327136
4331,Italy,42.833329363,12.833327136
380,Italy,42.833329363,12.833327136
3522,Italy,42.833329363,12.833327136
6692,Italy,42.833329363,12.833327136
2331,Italy,42.833329363,12.833327136
1047,Italy,42.833329363,12.833327136
19,Italy,42.833329363,12.833327136
4718,Italy,42.833329363,12.833327136
1103,Italy,42.833329363,12.833327136
1385,Italy,42.833329363,12.833327136
1390,Italy,42.833329363,12.833327136
2239,Italy,42.833329363,12.833327136
4150,Italy,42.833329363,12.833327136
3037,Italy,42.833329363,12.833327136
4084,Italy,42.833329363,12.833327136
2581,Italy,42.833329363,12.833327136
27525,Italy,42.833329363,12.833327136
2721,Italy,42.833329363,12.833327136
4153,Italy,42.833329363,12.833327136
5174,Italy,42.833329363,12.833327136
1307,Italy,42.833329363,12.833327136
4146,Italy,42.833329363,12.833327136
2722,Italy,42.833329363,12.833327136
44223,Italy,42.833329363,12.833327136
4172,Italy,42.833329363,12.833327136
5621,Italy,42.833329363,12.833327136
13562,Italy,42.833329363,12.833327136
38290,Italy,42.833329363,12.833327136
4159,Italy,42.833329363,12.833327136
4103,Italy,42.833329363,12.833327136
4255,Italy,42.833329363,12.833327136
24898,Italy,42.833329363,12.833327136
21474,Italy,42.833329363,12.833327136
21331,Italy,42.833329363,12.833327136
22302,Italy,42.833329363,12.833327136
9439,Italy,42.833329363,12.833327136
14888,Italy,42.833329363,12.833327136
4541,Italy,42.833329363,12.833327136
1388,Italy,42.833329363,12.833327136
4554,Italy,42.833329363,12.833327136
1253,Italy,42.833329363,12.833327136
9690,Italy,42.833329363,12.833327136
4111,Italy,42.833329363,12.833327136
1387,Italy,42.833329363,12.833327136
1415,Italy,42.833329363,12.833327136
36745,Italy,42.833329363,12.833327136
2250,Italy,42.833329363,12.833327136
